freq(Hz),pow(dB/Hz)
1216.6259765625,20.395771231094354
1222.00927734375,17.135199996595134
1227.392578125,23.819351877611766
1232.77587890625,24.950298928493414
1238.1591796875,22.810446932911926
1243.54248046875,19.028688556979198
1248.92578125,17.276626385889365
1254.30908203125,19.168290389579898
1259.6923828125,23.01659022531627
1265.07568359375,26.463941054400095
1270.458984375,28.442317243413278
1275.84228515625,27.925706473089654
1281.2255859375,23.15617389274673
1286.60888671875,14.428501012676534
1291.9921875,14.55718117562556
1297.37548828125,16.64009492571581
1302.7587890625,11.845178411974732
1308.14208984375,14.375150972244988
1313.525390625,16.377340318538376
1318.90869140625,7.270700824494629
1324.2919921875,12.524350987673332
1329.67529296875,17.89392740093179
1335.05859375,18.563377087224737
1340.44189453125,21.847161107436644
1345.8251953125,22.58577897703048
1351.20849609375,15.32879593995065
1356.591796875,6.78754398326367
1361.97509765625,12.09005803762571
1367.3583984375,17.84591216783365
1372.74169921875,17.187551086899138
1378.125,10.297790797710732
1383.50830078125,-4.499290246683966
1388.8916015625,15.416362003766459
1394.27490234375,21.124147520001703
1399.658203125,21.68251728277044
1405.04150390625,19.215637141555824
1410.4248046875,16.842548835752215
1415.80810546875,13.69709509781179
1421.19140625,2.0848467187415514
1426.57470703125,18.23909909881376
1431.9580078125,19.104724769812357
1437.34130859375,12.771552307605132
1442.724609375,13.70094398989341
1448.10791015625,12.60993764231461
1453.4912109375,2.7349045045714164
1458.87451171875,-16.140526344244996
1464.2578125,9.516534508244078
1469.64111328125,18.670182256056812
1475.0244140625,21.198719722477026
1480.40771484375,18.365497625085187
1485.791015625,10.663800414363196
1491.17431640625,13.627434285861506
1496.5576171875,8.684721920824007
1501.94091796875,6.476015356799818
1507.32421875,15.78217848830003
1512.70751953125,11.105977042436123
1518.0908203125,14.052800792907023
1523.47412109375,18.018358821221796
1528.857421875,14.072346856627323
1534.24072265625,15.265443162236007
1539.6240234375,19.82815728983695
1545.00732421875,18.09655773894325
1550.390625,23.10727441115921
1555.77392578125,25.934002510980413
1561.1572265625,20.567205453505444
1566.54052734375,-0.8876896644080183
1571.923828125,13.497156848653038
1577.30712890625,12.872247241015657
1582.6904296875,10.074419111401905
1588.07373046875,14.847745494433848
