Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,hcs1,hcs2,answer,hcs3
13,1731099924886,08/11/2024 21:05:24,1731099924717,-5,08/11/2024 16:05:24,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,4,hcs3_resp,btn3,response_paragraph,2792.300000011921,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
14,1731099925340,08/11/2024 21:05:25,1731099925200,-5,08/11/2024 16:05:25,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,1,hcs_briefing,Zone1,timelimit_screen,500.09999999999127,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
15,1731099925491,08/11/2024 21:05:25,1731099925207,-5,08/11/2024 16:05:25,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,2,hcs1,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
16,1731099926864,08/11/2024 21:05:26,1731099926701,-5,08/11/2024 16:05:26,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,2,hcs1,Zone1,timelimit_screen,1499.9000000000087,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
17,1731099927003,08/11/2024 21:05:27,1731099926707,-5,08/11/2024 16:05:26,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,3,hcs2,content,content_web_audio,0.5999999642372131,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
18,1731099928354,08/11/2024 21:05:28,1731099928201,-5,08/11/2024 16:05:28,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
19,1731099928495,08/11/2024 21:05:28,1731099928208,-5,08/11/2024 16:05:28,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,4,hcs3_resp,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
20,1731099929990,08/11/2024 21:05:29,1731099929838,-5,08/11/2024 16:05:29,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,2,4,hcs3_resp,btn2,response_paragraph,1630.6000000238419,,,2,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
21,1731099930490,08/11/2024 21:05:30,1731099930334,-5,08/11/2024 16:05:30,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
22,1731099930675,08/11/2024 21:05:30,1731099930340,-5,08/11/2024 16:05:30,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,2,hcs1,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
23,1731099932001,08/11/2024 21:05:32,1731099931834,-5,08/11/2024 16:05:31,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
24,1731099932139,08/11/2024 21:05:32,1731099931841,-5,08/11/2024 16:05:31,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,3,hcs2,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
25,1731099933485,08/11/2024 21:05:33,1731099933334,-5,08/11/2024 16:05:33,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,3,hcs2,Zone1,timelimit_screen,1500.1000000000058,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
26,1731099933642,08/11/2024 21:05:33,1731099933340,-5,08/11/2024 16:05:33,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,4,hcs3_resp,content,content_web_audio,0.7000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
27,1731099935310,08/11/2024 21:05:35,1731099935150,-5,08/11/2024 16:05:35,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,4,hcs3_resp,btn3,response_paragraph,1810,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
28,1731099935782,08/11/2024 21:05:35,1731099935634,-5,08/11/2024 16:05:35,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
29,1731099935931,08/11/2024 21:05:35,1731099935640,-5,08/11/2024 16:05:35,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,2,hcs1,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
30,1731099937282,08/11/2024 21:05:37,1731099937134,-5,08/11/2024 16:05:37,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
31,1731099937440,08/11/2024 21:05:37,1731099937140,-5,08/11/2024 16:05:37,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,3,hcs2,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
32,1731099938778,08/11/2024 21:05:38,1731099938634,-5,08/11/2024 16:05:38,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,3,hcs2,Zone1,timelimit_screen,1499.4000000000087,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
33,1731099938913,08/11/2024 21:05:38,1731099938640,-5,08/11/2024 16:05:38,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,4,hcs3_resp,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
34,1731099940534,08/11/2024 21:05:40,1731099940377,-5,08/11/2024 16:05:40,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,4,hcs3_resp,btn1,response_paragraph,1736.0999999642372,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
35,1731099941027,08/11/2024 21:05:41,1731099940867,-5,08/11/2024 16:05:40,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
36,1731099941174,08/11/2024 21:05:41,1731099940873,-5,08/11/2024 16:05:40,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,2,hcs1,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
37,1731099942541,08/11/2024 21:05:42,1731099942368,-5,08/11/2024 16:05:42,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
38,1731099942682,08/11/2024 21:05:42,1731099942375,-5,08/11/2024 16:05:42,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,3,hcs2,content,content_web_audio,0.8999999761581421,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
39,1731099944056,08/11/2024 21:05:44,1731099943867,-5,08/11/2024 16:05:43,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
40,1731099944198,08/11/2024 21:05:44,1731099943873,-5,08/11/2024 16:05:43,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,4,hcs3_resp,content,content_web_audio,0.5999999642372131,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
41,1731099945753,08/11/2024 21:05:45,1731099945595,-5,08/11/2024 16:05:45,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,4,hcs3_resp,btn2,response_paragraph,1721.800000011921,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
42,1731099946250,08/11/2024 21:05:46,1731099946083,-5,08/11/2024 16:05:46,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,1,hcs_briefing,Zone1,timelimit_screen,500.09999999999127,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
43,1731099946407,08/11/2024 21:05:46,1731099946089,-5,08/11/2024 16:05:46,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,2,hcs1,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
44,1731099947750,08/11/2024 21:05:47,1731099947584,-5,08/11/2024 16:05:47,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
45,1731099947883,08/11/2024 21:05:47,1731099947590,-5,08/11/2024 16:05:47,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,3,hcs2,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
46,1731099949238,08/11/2024 21:05:49,1731099949083,-5,08/11/2024 16:05:49,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,3,hcs2,Zone1,timelimit_screen,1499.9000000000087,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
47,1731099949382,08/11/2024 21:05:49,1731099949090,-5,08/11/2024 16:05:49,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,4,hcs3_resp,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
48,1731099951386,08/11/2024 21:05:51,1731099951222,-5,08/11/2024 16:05:51,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,6,4,hcs3_resp,btn2,response_paragraph,2132.5,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
49,1731099951530,08/11/2024 21:05:51,1731099951226,-5,08/11/2024 16:05:51,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,,,END TASK,,,,,99005,,,,,0,1,0,,,,,,,,,,
1,1731195958237,09/11/2024 23:45:58,1731195958092,-5,09/11/2024 18:45:58,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1731195967293,09/11/2024 23:46:07,1731195967166,-5,09/11/2024 18:46:07,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,8756,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,hcs,,,,
3,1731195971818,09/11/2024 23:46:11,1731195971714,-5,09/11/2024 18:46:11,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,13305,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,hcs,,,,
4,1731195975482,09/11/2024 23:46:15,1731195975383,-5,09/11/2024 18:46:15,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,16972,,,,,0,1,0,,,,,,hcs,,,,
5,1731195989032,09/11/2024 23:46:29,1731195988948,-5,09/11/2024 18:46:28,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,13553,,,,,0,1,0,,,,,,hcs,,,,
6,1731195989544,09/11/2024 23:46:29,1731195989451,-5,09/11/2024 18:46:29,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
7,1731195989671,09/11/2024 23:46:29,1731195989457,-5,09/11/2024 18:46:29,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,2,hcs1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
8,1731195991046,09/11/2024 23:46:31,1731195990947,-5,09/11/2024 18:46:30,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
9,1731195991181,09/11/2024 23:46:31,1731195990960,-5,09/11/2024 18:46:30,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,3,hcs2,content,content_web_audio,2.000000000007276,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
10,1731195992530,09/11/2024 23:46:32,1731195992446,-5,09/11/2024 18:46:32,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
11,1731195992653,09/11/2024 23:46:32,1731195992459,-5,09/11/2024 18:46:32,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,4,hcs3_resp,content,content_web_audio,1.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
12,1731195995217,09/11/2024 23:46:35,1731195995133,-5,09/11/2024 18:46:35,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,4,hcs3_resp,btn1,response_paragraph,2674.9999999999927,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
13,1731195995733,09/11/2024 23:46:35,1731195995629,-5,09/11/2024 18:46:35,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
14,1731195995861,09/11/2024 23:46:35,1731195995642,-5,09/11/2024 18:46:35,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,2,hcs1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
15,1731195997213,09/11/2024 23:46:37,1731195997129,-5,09/11/2024 18:46:37,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,2,hcs1,Zone1,timelimit_screen,1499,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
16,1731195997333,09/11/2024 23:46:37,1731195997141,-5,09/11/2024 18:46:37,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,3,hcs2,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
17,1731195998716,09/11/2024 23:46:38,1731195998629,-5,09/11/2024 18:46:38,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
18,1731195998855,09/11/2024 23:46:38,1731195998642,-5,09/11/2024 18:46:38,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
19,1731196000514,09/11/2024 23:46:40,1731196000431,-5,09/11/2024 18:46:40,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,2,4,hcs3_resp,btn3,response_paragraph,1790,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
20,1731196001023,09/11/2024 23:46:41,1731196000929,-5,09/11/2024 18:46:40,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
